ts,open,high,low,close,volume
1756700100000,107693.1,107705.5,107255.0,107436.0,80579.44
1756701000000,107435.9,107435.9,107211.0,107271.4,97781.08
1756701900000,107271.5,107419.0,107214.2,107367.7,48234.14
1756702800000,107367.8,107675.7,107216.4,107318.3,50747.98
1756703700000,107318.4,107687.6,107210.7,107680.3,63032.24
1756704600000,107680.3,107941.7,107611.0,107897.9,87366.04
1756705500000,107897.9,107916.1,107791.7,107824.3,28555.63
1756706400000,107824.3,107909.9,107555.6,107890.0,34774.65
1756707300000,107890.0,108000.0,107750.0,107900.0,42227.92
1756708200000,107900.1,108096.0,107881.8,108054.9,52280.28
1756709100000,108055.0,108099.7,107976.0,108020.5,27953.4
1756710000000,108020.4,108135.3,107951.0,107955.1,61067.17
1756710900000,107955.1,108413.0,107936.6,108399.0,110999.64
1756711800000,108399.0,108933.0,108389.6,108782.2,183009.16
1756712700000,108782.1,109387.0,108782.1,109387.0,270335.94
1756713600000,109386.9,109787.9,109386.9,109475.1,249087.47
1756714500000,109475.1,109700.0,109370.0,109383.2,92805.09
1756715400000,109383.2,109578.6,109383.1,109544.9,60528.54
1756716300000,109545.0,109650.0,109474.8,109550.5,48450.31
1756717200000,109550.5,109781.6,109451.2,109759.0,65606.12
1756718100000,109759.0,109764.0,109600.0,109666.0,47160.44
1756719000000,109665.9,109917.7,109542.0,109777.7,226234.6
1756719900000,109777.8,109800.0,109456.0,109488.4,76187.82
1756720800000,109488.3,109511.0,109154.5,109182.7,145599.8
1756721700000,109182.8,109243.1,108808.0,108838.0,151564.92
1756722600000,108838.0,108847.0,108133.1,108315.1,266711.62
1756723500000,108315.2,108532.2,108188.0,108532.2,83030.58
1756724400000,108532.1,108700.0,108418.1,108557.2,77013.66
1756725300000,108557.1,108684.2,108494.6,108641.2,45792.8
1756726200000,108641.2,108657.2,108441.9,108465.5,42852.88
1756727100000,108465.5,108825.1,108465.4,108736.6,61827.96
1756728000000,108736.6,108888.0,108597.2,108868.7,40363.05
1756728900000,108868.7,108967.5,108732.6,108900.1,36386.79
1756729800000,108900.1,109142.6,108850.3,108917.2,77429.43
1756730700000,108917.1,109079.9,108880.0,109070.6,35642.47
1756731600000,109071.3,109250.0,109004.4,109145.8,53800.35
1756732500000,109145.8,109476.6,109035.3,109402.2,95245.78
1756733400000,109402.3,109422.2,109061.9,109112.4,76784.14
1756734300000,109112.5,109187.2,108882.3,108974.8,95318.5
1756735200000,108974.8,109226.7,108961.9,109177.2,56266.26
1756736100000,109177.1,109285.0,108914.1,109022.2,48330.45
1756737000000,109022.9,109085.3,108768.2,109030.1,55033.54
1756737900000,109030.1,109181.0,108802.3,109101.7,37634.34
1756738800000,109101.6,109333.0,108931.2,109054.7,46419.72
1756739700000,109054.7,109075.7,108585.6,108657.9,81315.22
1756740600000,108658.0,108825.0,108527.6,108643.1,44840.15
1756741500000,108646.3,108755.5,108513.6,108742.3,35060.7
1756742400000,108742.2,108962.5,108600.1,108962.4,53945.83
1756743300000,108962.5,109050.0,108867.0,108900.2,34342.98
1756744200000,108901.8,108990.0,108720.3,108836.6,24528.49
1756745100000,108836.6,108950.0,108644.2,108736.8,24594.47
1756746000000,108737.1,108829.4,108335.6,108512.6,74411.38
1756746900000,108512.6,108656.7,108431.5,108573.8,42301.56
1756747800000,108573.8,108810.0,108468.2,108803.1,49821.77
1756748700000,108803.0,108922.2,108682.4,108872.3,61712.64
1756749600000,108872.2,109046.4,108862.8,109046.4,29938.68
1756750500000,109046.4,109154.2,108955.9,109128.7,44741.51
1756751400000,109128.7,109172.0,108939.0,109099.5,35257.81
1756752300000,109099.6,109244.6,109099.5,109188.6,63386.22
1756753200000,109188.6,109263.8,109132.3,109173.8,21757.29
1756754100000,109173.8,109291.7,109121.8,109134.9,29333.47
1756755000000,109134.9,109288.0,109124.4,109220.4,12608.42
1756755900000,109220.1,109231.8,109127.1,109179.7,17262.04
1756756800000,109179.8,109186.2,109024.8,109059.3,21574.32
1756757700000,109059.3,109070.4,108960.5,109043.0,25639.7
1756758600000,109042.9,109060.0,108421.0,108421.0,122703.42
1756759500000,108421.0,108838.2,108233.2,108838.2,191926.58
1756760400000,108838.2,108895.0,108380.0,108380.0,83958.83
1756761300000,108380.0,108533.0,108052.4,108073.9,79304.06
1756762200000,108073.9,108074.0,107371.0,107543.8,194430.18
1756763100000,107543.7,107768.0,107440.3,107740.8,87288.46
1756764000000,107740.7,107927.0,107530.0,107871.7,85135.7
1756764900000,107871.6,108173.8,107844.5,108002.3,57780.27
1756765800000,108002.4,108150.0,107879.7,107994.2,54780.37
1756766700000,107994.1,108441.3,107975.1,108377.5,41261.33
1756767600000,108377.5,108719.3,108364.9,108700.0,62621.39
1756768500000,108700.0,108762.9,108548.6,108746.8,44700.16
1756769400000,108746.7,109087.0,108625.0,109055.3,65864.75
1756770300000,109055.3,109396.0,109043.0,109182.5,93650.72
1756771200000,109182.6,109214.9,108989.3,109040.2,51302.72
1756772100000,109040.3,109289.1,108968.3,108968.3,45152.57
1756773000000,108968.3,109067.3,108841.6,108841.7,61624.37
1756773900000,108841.6,109077.9,108841.6,108992.2,32600.17
1756774800000,108992.2,109215.2,108977.3,109167.2,56719.79
1756775700000,109167.2,109226.3,109010.3,109157.1,32150.42
1756776600000,109157.1,109527.5,108952.8,109457.0,99814.21
1756777500000,109457.0,109588.0,109275.0,109275.1,113129.41
1756778400000,109275.1,109500.0,109253.1,109318.6,37007.39
1756779300000,109318.5,109592.6,109103.0,109493.1,93742.03
1756780200000,109493.1,109662.5,109415.3,109598.7,70530.27
1756781100000,109598.7,110247.7,109568.0,110227.3,206312.88
1756782000000,110227.3,110408.0,110035.5,110332.7,216585.54
1756782900000,110332.7,110591.6,110092.8,110131.0,134218.75
1756783800000,110130.9,110392.2,110088.5,110284.0,61900.9
1756784700000,110284.1,110467.1,110261.4,110293.9,38888.83
1756785600000,110294.0,110323.1,110183.6,110323.1,63680.33
1756786500000,110323.5,110380.4,110200.0,110270.9,30019.52
1756787400000,110270.9,110330.3,110117.5,110182.4,79246.82
1756788300000,110182.5,110275.8,110110.0,110275.7,37449.23
1756789200000,110275.7,110293.3,109977.4,110139.4,51072.94
1756790100000,110139.5,110220.0,110049.4,110104.8,28868.48
1756791000000,110104.8,110171.9,110070.1,110081.9,42636.82
1756791900000,110082.0,110270.9,110081.9,110166.1,27028.57
1756792800000,110166.2,110350.0,110131.3,110317.8,42295.84
1756793700000,110317.8,110441.2,110297.4,110400.1,62104.03
1756794600000,110400.0,110574.0,110367.5,110378.9,64593.87
1756795500000,110378.9,110437.8,110291.5,110335.3,44727.1
1756796400000,110335.3,110340.0,110130.7,110130.7,42783.54
1756797300000,110130.8,110260.3,110117.2,110203.1,56125.78
1756798200000,110203.0,110261.4,110089.8,110232.7,42325.78
1756799100000,110232.6,110370.6,109950.0,110199.9,75801.82
1756800000000,110200.0,110318.7,110023.8,110023.9,49634.25
1756800900000,110023.9,110299.8,110003.9,110272.8,41562.73
1756801800000,110272.8,110534.1,110070.0,110465.0,88474.2
1756802700000,110465.1,110694.3,110288.1,110324.7,126653.24
1756803600000,110324.7,110660.0,110232.3,110559.5,99173.9
1756804500000,110559.5,110630.0,110287.1,110294.4,62081.5
1756805400000,110294.3,110417.4,110230.0,110362.0,48139.09
1756806300000,110362.0,110410.5,110250.0,110410.5,63523.39
1756807200000,110410.9,110441.2,110287.2,110398.5,27412.23
1756808100000,110398.6,110423.7,110193.5,110200.6,24695.53
1756809000000,110200.5,110304.2,110150.0,110204.3,30125.26
1756809900000,110204.9,110241.9,110080.9,110212.1,35940.83
1756810800000,110212.1,110221.2,110024.7,110035.1,37248.9
1756811700000,110035.0,110141.3,109840.1,109858.0,104697.55
1756812600000,109857.9,109959.0,109840.1,109875.0,34458.98
1756813500000,109875.0,109909.2,109533.0,109708.7,109881.09
1756814400000,109708.7,109834.8,109344.0,109379.9,142074.61
1756815300000,109380.0,109510.7,109264.7,109390.2,100788.96
1756816200000,109390.2,109443.5,108620.1,108733.6,198909.68
1756817100000,108733.6,108800.0,108319.0,108750.3,366795.61
1756818000000,108750.2,109244.0,108684.4,109133.3,184611.57
1756818900000,109133.3,109538.0,109120.0,109328.5,174217.19
1756819800000,109328.6,110497.1,108980.7,110414.9,562025.86
1756820700000,110414.9,111254.3,110341.3,111104.0,490160.89
1756821600000,111104.0,111450.0,110737.6,110980.3,296216.87
1756822500000,110980.2,111480.0,110770.6,111415.3,225076.88
1756823400000,111415.3,111747.7,111300.0,111476.8,239343.26
1756824300000,111476.7,111563.8,111070.8,111305.7,132794.77
1756825200000,111305.8,111358.2,110890.5,111343.4,166521.66
1756826100000,111343.4,111486.1,110987.9,111226.2,101749.38
1756827000000,111226.3,111236.4,110850.0,110926.9,86160.9
1756827900000,110926.9,111045.8,110584.0,110794.2,133425.08
1756828800000,110794.2,111052.0,110772.4,110925.7,92217.7
1756829700000,110925.8,111090.2,110431.0,110461.8,100224.35
1756830600000,110461.9,110781.1,110461.8,110534.4,86858.37
1756831500000,110534.5,110749.9,110466.3,110749.9,48181.36
1756832400000,110750.0,110911.8,110586.8,110627.4,42307.08
1756833300000,110627.4,110896.1,110613.2,110834.9,42730.91
1756834200000,110834.9,110980.0,110642.6,110818.0,50441.93
1756835100000,110818.1,111016.0,110813.1,110872.6,30191.67
1756836000000,110872.6,110900.0,110420.0,110502.0,58644.18
1756836900000,110501.9,110648.4,110356.0,110420.0,52131.95
1756837800000,110420.0,110548.1,110300.8,110479.6,32686.15
1756838700000,110479.5,110791.3,110143.0,110594.4,101765.84
1756839600000,110594.5,110791.2,110460.1,110490.3,41275.34
1756840500000,110490.3,110627.0,110403.2,110467.8,31826.56
1756841400000,110467.8,110693.7,110392.2,110618.4,27032.0
1756842300000,110618.1,110768.0,110522.9,110747.4,31734.23
1756843200000,110747.4,111152.0,110654.4,111151.9,77292.35
1756844100000,111152.0,111307.2,111104.4,111213.0,59243.29
1756845000000,111213.0,111358.0,111021.3,111250.0,63264.91
1756845900000,111249.9,111373.3,111176.5,111357.0,30062.22
1756846800000,111357.1,111468.0,111316.1,111465.0,30491.9
1756847700000,111464.9,111490.6,111202.0,111254.2,46939.07
1756848600000,111254.2,111434.0,111254.2,111300.4,28673.42
1756849500000,111300.4,111300.5,111074.3,111074.4,23148.91
1756850400000,111074.4,111085.5,110828.1,111078.1,72275.62
1756851300000,111078.1,111130.0,110945.4,110998.2,22712.74
1756852200000,110998.2,111184.3,110924.9,111134.8,25384.55
1756853100000,111134.7,111216.0,111094.8,111216.0,15826.26
1756854000000,111216.0,111230.0,111010.9,111184.0,19120.87
1756854900000,111183.9,111200.0,111002.2,111025.4,15027.9
1756855800000,111025.4,111120.0,110952.6,111064.7,16862.81
1756856700000,111064.6,111185.6,111029.3,111185.5,14790.8
1756857600000,111185.6,111490.0,111181.1,111479.0,57947.8
1756858500000,111478.9,111750.0,111406.0,111587.9,95623.88
1756859400000,111587.9,111631.0,111345.0,111355.2,83569.17
1756860300000,111355.3,111400.0,111239.5,111276.2,37796.65
1756861200000,111276.3,111350.0,111089.0,111166.0,56846.05
1756862100000,111166.0,111188.0,110883.2,110929.2,52337.72
1756863000000,110929.2,110992.9,110840.3,110873.0,29154.67
1756863900000,110873.3,111151.9,110846.5,111123.5,41292.3
1756864800000,111123.4,111363.2,110976.8,111047.6,74672.38
1756865700000,111047.6,111342.3,111034.9,111320.9,46943.16
1756866600000,111320.9,111320.9,111137.2,111278.1,30706.0
1756867500000,111278.0,111440.0,111278.0,111325.5,41030.41
1756868400000,111325.5,111348.8,110985.7,111026.9,53678.29
1756869300000,111026.9,111117.7,110919.6,111009.2,31190.82
1756870200000,111009.2,111009.2,110826.7,110890.8,27472.53
1756871100000,110890.8,111072.7,110884.2,110982.7,16380.86
1756872000000,110982.7,111098.7,110855.0,110855.0,39508.02
1756872900000,110855.0,111063.2,110785.0,110967.6,49229.05
1756873800000,110967.6,111042.6,110916.8,110964.9,14842.7
1756874700000,110964.9,111033.0,110915.0,110953.0,15050.0
1756875600000,110953.1,111020.4,110810.0,110856.5,22086.32
1756876500000,110856.4,110864.4,110655.0,110730.1,38358.62
1756877400000,110730.0,110800.0,110679.1,110727.5,19109.42
1756878300000,110727.4,110735.3,110608.0,110642.4,28808.05
1756879200000,110642.4,110695.4,110513.0,110647.0,60155.69
1756880100000,110647.0,110797.6,110600.1,110755.2,49437.99
1756881000000,110755.3,110826.0,110677.2,110699.9,44620.35
1756881900000,110699.9,110759.4,110624.0,110671.1,21276.72
1756882800000,110671.1,110793.7,110525.0,110717.7,55469.41
1756883700000,110717.7,110735.4,110480.0,110735.4,43797.02
1756884600000,110735.4,110936.1,110735.4,110886.0,45681.76
1756885500000,110886.0,111056.0,110866.8,111038.9,42521.68
1756886400000,111039.0,111222.8,110990.0,111165.5,76325.91
1756887300000,111165.5,111225.5,110963.5,111070.0,40610.89
1756888200000,111070.0,111080.0,110953.3,111009.3,19908.18
1756889100000,111009.3,111025.8,110919.4,110964.1,19508.47
1756890000000,110964.1,111026.8,110833.4,110866.2,30267.08
1756890900000,110866.1,111240.3,110866.1,111082.8,67893.19
1756891800000,111082.7,111199.0,111052.5,111153.2,17230.39
1756892700000,111153.1,111280.3,111086.3,111259.0,32717.61
1756893600000,111258.7,111333.0,111111.8,111286.9,30193.72
1756894500000,111287.0,111430.0,111259.9,111421.5,52644.31
1756895400000,111421.5,111439.9,111349.3,111397.2,43770.2
1756896300000,111397.2,111426.4,111262.0,111395.5,19849.33
1756897200000,111395.4,111675.0,111362.7,111594.4,84075.81
1756898100000,111594.4,111616.1,111365.2,111447.9,39403.39
1756899000000,111448.0,111555.1,111327.1,111529.9,29553.84
1756899900000,111529.9,111529.9,111377.2,111390.7,18589.26
1756900800000,111390.7,111568.6,111390.7,111404.4,29633.04
1756901700000,111404.5,111557.4,111394.4,111459.7,25619.06
1756902600000,111459.8,111830.1,111192.2,111204.3,123219.98
1756903500000,111204.4,111289.2,110968.4,111060.1,113741.32
1756904400000,111060.0,111289.8,111013.1,111283.9,77541.61
1756905300000,111284.0,111430.4,111257.5,111287.5,49168.9
1756906200000,111287.5,111675.0,111045.8,111618.0,124302.04
1756907100000,111618.0,111876.5,111241.3,111425.1,189546.63
1756908000000,111425.1,111800.0,111169.8,111180.1,168272.29
1756908900000,111180.1,111546.0,111058.3,111403.9,123583.42
1756909800000,111404.0,112465.0,111404.0,112427.2,310245.44
1756910700000,112427.5,112450.0,112021.3,112215.8,168111.25
1756911600000,112215.8,112333.8,112058.8,112058.8,150094.61
1756912500000,112058.8,112150.0,111850.0,111901.9,79547.13
1756913400000,111901.9,112265.4,111877.2,112260.8,117312.82
1756914300000,112260.9,112298.7,112108.0,112174.1,45024.61
1756915200000,112174.0,112298.2,112037.5,112141.7,51387.38
1756916100000,112141.7,112141.7,111857.9,111932.5,48918.99
1756917000000,111932.6,112085.5,111662.1,111695.1,67911.09
1756917900000,111695.0,111823.7,111630.0,111816.8,56084.73
1756918800000,111816.8,112372.6,111801.0,112337.0,75958.22
1756919700000,112336.9,112433.3,112246.2,112394.0,67844.86
1756920600000,112394.0,112433.3,112209.3,112248.5,55810.99
1756921500000,112248.6,112554.1,112205.9,112267.8,73139.32
1756922400000,112267.9,112483.7,112202.4,112337.2,30991.97
1756923300000,112337.1,112348.7,112083.3,112101.5,36889.1
1756924200000,112101.5,112101.5,111810.0,111849.7,55752.09
1756925100000,111849.6,111964.0,111756.0,111963.9,25804.16
1756926000000,111963.9,111963.9,111754.1,111764.0,22560.76
1756926900000,111763.9,111912.9,111729.0,111860.1,21976.81
1756927800000,111860.1,111948.6,111733.0,111789.5,24188.54
1756928700000,111789.5,112182.1,111772.1,112144.2,59386.31
1756929600000,112144.5,112211.0,112048.7,112075.6,27290.45
1756930500000,112075.7,112100.0,112000.0,112089.1,19215.72
1756931400000,112089.0,112130.0,112032.5,112087.8,9827.19
1756932300000,112087.8,112178.3,112081.2,112178.3,18183.02
1756933200000,112178.3,112217.6,112092.3,112092.3,15968.18
1756934100000,112092.3,112142.5,111997.5,112049.0,11334.47
1756935000000,112049.0,112067.2,111750.0,111829.4,29636.48
1756935900000,111829.4,111979.5,111706.0,111933.5,17159.13
1756936800000,111933.4,112070.9,111927.3,112051.7,19130.56
1756937700000,112051.7,112100.0,111908.2,111913.5,21883.36
1756938600000,111913.6,111913.6,111811.8,111868.0,11387.79
1756939500000,111868.0,111927.1,111776.0,111905.6,9991.94
1756940400000,111905.6,111936.6,111790.0,111819.6,11682.49
1756941300000,111819.6,111894.2,111730.5,111768.4,16195.22
1756942200000,111769.1,111799.3,111568.6,111610.0,45214.1
1756943100000,111610.0,111699.3,111588.8,111655.0,36288.74
1756944000000,111654.9,111717.6,111558.8,111682.4,40788.58
1756944900000,111682.3,112043.3,111608.1,111949.9,54036.99
1756945800000,111949.9,112090.7,111902.3,112012.5,30035.47
1756946700000,112012.5,112134.1,111952.0,112008.1,21671.5
1756947600000,112008.2,112024.0,111650.0,111654.7,29121.84
1756948500000,111654.7,111750.0,111584.3,111750.0,35656.37
1756949400000,111749.9,111960.8,111721.7,111828.1,29689.58
1756950300000,111828.0,111902.0,111735.3,111901.9,15184.65
1756951200000,111902.0,111936.0,111750.0,111766.4,14545.48
1756952100000,111766.3,111783.2,111366.0,111384.4,106555.11
1756953000000,111384.4,111673.3,111355.5,111548.1,75208.39
1756953900000,111548.1,111610.0,111369.5,111413.9,32579.36
1756954800000,111413.9,111514.6,111288.0,111436.0,60131.47
1756955700000,111436.1,111691.7,111284.0,111348.5,85355.7
1756956600000,111348.5,111371.6,111194.0,111214.0,59610.21
1756957500000,111213.9,111241.5,111100.0,111120.1,47218.6
1756958400000,111120.1,111250.0,111078.6,111220.5,43830.3
1756959300000,111220.4,111298.0,111092.6,111092.7,27403.1
1756960200000,111092.6,111197.5,111040.0,111100.1,41165.61
1756961100000,111100.0,111124.9,110850.0,110874.1,106634.51
1756962000000,110874.0,110880.3,110638.0,110736.5,141123.15
1756962900000,110736.5,110780.0,110564.2,110766.9,81941.47
1756963800000,110766.9,110823.5,110533.8,110597.8,54041.94
1756964700000,110597.8,110665.0,110545.2,110614.5,35335.08
1756965600000,110614.5,110686.4,110510.7,110617.6,59977.79
1756966500000,110617.5,110617.6,110340.0,110473.2,99085.87
1756967400000,110473.2,110473.2,110305.8,110376.6,54513.84
1756968300000,110376.7,110463.9,110238.2,110355.0,51966.29
1756969200000,110354.9,110545.9,110308.4,110520.8,53440.97
1756970100000,110520.8,110599.5,110314.1,110374.7,52858.68
1756971000000,110374.7,110416.6,110303.1,110315.0,28008.47
1756971900000,110315.0,110485.2,110314.9,110416.2,25026.64
1756972800000,110416.2,110679.6,110367.3,110616.2,67578.97
1756973700000,110616.2,110758.0,110531.8,110749.8,72015.66
1756974600000,110749.9,110807.9,110592.0,110666.5,33262.69
1756975500000,110666.5,110666.6,110562.0,110593.2,18038.27
1756976400000,110593.3,110799.0,110593.3,110785.4,30672.92
1756977300000,110785.4,110800.0,110720.5,110751.3,20685.0
1756978200000,110751.4,110801.4,110700.0,110719.4,42427.15
1756979100000,110719.5,110762.9,110680.7,110762.9,12449.62
1756980000000,110762.9,111100.0,110709.3,110954.0,79879.75
